transaction_id,card_number,timestamp,merchant,category,location,device,amount
7478,4659370811179505,2026-02-28 23:03:18,Kroger,grocery,OR,online,14.75
7479,4995678248245666,2026-03-16 08:43:18,Uber,travel,CA,online,124.49
7480,4393379474539250,2026-03-13 13:30:18,Apple,electronics,AR,mobile,72.13
7481,4125072532421403,2026-03-06 17:09:18,CVS,pharmacy,GA,online,130.00
7482,4910851734011941,2026-03-14 17:35:18,Netflix,subscription,MS,swipe,32.50
7483,4195397624812265,2026-03-10 02:16:18,Kroger,grocery,NH,swipe,10.95
7484,4125072532421403,2026-02-25 22:54:18,Uber,travel,GA,swipe,4124.22
7485,4941556128201228,2026-03-17 06:33:18,Starbucks,food,NC,chip,18.22
7486,4664012383925319,2026-03-04 00:56:18,Exxon,gas,IN,online,26.72
7487,4560326808508786,2026-02-23 01:05:18,Starbucks,food,NM,swipe,97.50
7488,4993086511484520,2026-03-07 11:10:18,Exxon,gas,GA,online,87.15
7489,4995131697732636,2026-03-13 14:13:18,Shell,gas,TX,swipe,78.00
7490,4114018021013620,2026-03-15 04:35:18,Shell,gas,AR,swipe,78.00
7491,4690791733753285,2026-02-21 15:57:18,Target,retail,MT,mobile,63.99
7492,4995203904824945,2026-03-01 14:53:18,Nike,clothing,AL,chip,238.59
7493,4593689419903394,2026-03-07 19:16:18,Exxon,gas,AZ,mobile,78.00
7494,4172890429280390,2026-03-16 05:58:18,Walmart,retail,CO,chip,475.10
7495,4721856588705559,2026-02-28 03:43:18,Amazon,retail,MT,mobile,9.53
7496,4109581393510703,2026-02-23 17:54:18,Exxon,gas,NJ,mobile,78.00
7497,4201194748794718,2026-03-12 07:33:18,Exxon,gas,WV,chip,118.01
7498,4862198303610924,2026-03-19 15:34:18,Walmart,retail,KY,swipe,9.37
7499,4356802682790339,2026-03-13 16:10:18,Starbucks,food,AK,chip,69.06
7500,4937314841934928,2026-03-11 19:53:18,Walmart,retail,CA,mobile,390.51
7501,4577494516313549,2026-03-10 13:56:18,Apple,electronics,KS,online,151.37
7502,4117523673224846,2026-03-12 17:04:18,Starbucks,food,VT,chip,25.43
7503,4968998760666890,2026-03-08 02:49:18,Starbucks,food,DE,chip,97.50
7504,4402428023985554,2026-03-10 09:20:18,Amazon,retail,VA,mobile,30.60
7505,4268055233992628,2026-03-08 00:14:18,Exxon,gas,IA,online,78.00
7506,4819902805303709,2026-03-11 02:40:18,Uber,travel,ME,swipe,67.27
7507,4467801602870589,2026-02-22 10:49:18,Exxon,gas,CO,swipe,78.00
7508,4599914096462972,2026-03-07 01:23:18,Apple,electronics,PA,online,53.09
7509,4642819941532795,2026-03-15 12:31:18,Apple,electronics,NV,swipe,82.13
7510,4642819941532795,2026-03-15 12:31:22,Apple,electronics,NV,swipe,82.13
7511,4642819941532795,2026-03-15 12:31:26,Apple,electronics,NV,swipe,82.13
7512,4642819941532795,2026-03-15 12:31:30,Apple,electronics,NV,swipe,82.13
7513,4693376809496933,2026-03-21 00:15:18,Amazon,retail,OH,swipe,149.93
7514,4938724108779570,2026-02-21 02:29:18,Exxon,gas,MD,chip,78.00
7515,4892968247152923,2026-03-03 16:23:18,CVS,pharmacy,WY,online,36.37
7516,4084161768996389,2026-03-18 17:09:18,Netflix,subscription,KY,swipe,19.42
7517,4343380168070562,2026-02-21 12:05:18,Netflix,subscription,AZ,mobile,32.50
7518,4331455594184283,2026-02-23 02:40:18,Starbucks,food,ID,chip,40.50
7519,4995923370166515,2026-03-21 17:41:18,Delta,travel,PA,mobile,121.64
7520,4182543032433043,2026-03-20 18:10:18,Walmart,retail,VA,mobile,9.89
7521,4261360589397118,2026-03-10 03:49:18,Delta,travel,WV,mobile,485.04
7522,4997902541160852,2026-02-21 11:48:18,Delta,travel,OK,mobile,95.33
7523,4101249236796812,2026-03-06 04:10:18,Nike,clothing,RI,mobile,102.08
7524,4590873692621330,2026-03-04 00:43:18,Delta,travel,NC,mobile,25.33
7525,4496933550734048,2026-03-01 04:38:18,Kroger,grocery,IA,mobile,146.75
7526,4458429796664910,2026-03-10 10:01:18,Walmart,retail,KS,mobile,35.56
7527,4063326524211549,2026-03-13 01:53:18,Nike,clothing,WA,swipe,59.94
7528,4695026434512260,2026-03-10 01:39:18,Starbucks,food,TX,swipe,14.29
7529,4943173641382326,2026-03-01 06:46:18,Walmart,retail,KY,swipe,32.72
7530,4345558199214247,2026-02-22 09:34:18,CVS,pharmacy,KS,online,75.22
7531,4452313961728615,2026-03-08 20:11:18,Uber,travel,KY,chip,22.00
7532,4097414839791215,2026-02-21 07:16:18,Nike,clothing,ID,chip,28.48
7533,4586742548192672,2026-02-23 12:26:18,BestBuy,electronics,NM,mobile,316.93
7534,4733782999098223,2026-02-24 07:49:18,Shell,gas,ID,swipe,78.00
7535,4328737378418952,2026-03-08 00:31:18,Netflix,subscription,UT,mobile,32.50
7536,4684272154608962,2026-03-07 02:47:18,BestBuy,electronics,LA,mobile,106.73
7537,4954075257451500,2026-02-26 06:26:18,Netflix,subscription,OK,chip,32.50
7538,4678549816180158,2026-03-19 21:14:18,CVS,pharmacy,ND,swipe,13.13
7539,4848030543275310,2026-03-13 16:15:18,Uber,travel,PA,mobile,75.29
7540,4638867936757704,2026-03-03 19:35:18,Uber,travel,NM,mobile,36.96
7541,4042712081601072,2026-03-06 04:14:18,Starbucks,food,IL,mobile,97.50
7542,4097414839791215,2026-02-28 02:48:18,Walmart,retail,ID,mobile,34.39
7543,4446680515091725,2026-03-08 22:03:18,Apple,electronics,GA,online,143.67
7544,4611748615589835,2026-02-26 14:14:18,Amazon,retail,MO,online,103.96
7545,4252651409745613,2026-03-18 20:30:18,Amazon,retail,WI,mobile,26.46
7546,4323781563884325,2026-02-28 05:32:18,Exxon,gas,TX,swipe,78.00
7547,4435803369409541,2026-03-17 17:04:18,Shell,gas,RI,chip,19.46
7548,4670298537603812,2026-03-13 19:30:18,Target,retail,MS,chip,34.44
7549,4670298537603812,2026-03-13 19:34:18,CryptoExchange,high_risk,UT,online,366.69
7550,4488841599372010,2026-02-23 21:49:18,BestBuy,electronics,WA,chip,177.31
7551,4015010668005156,2026-03-15 05:55:18,Delta,travel,MD,online,433.17
7552,4886316663951410,2026-03-20 05:59:18,Shell,gas,ND,mobile,78.00
7553,4118453227339079,2026-03-21 14:18:18,Kroger,grocery,MN,mobile,195.00
7554,4356802682790339,2026-02-22 12:59:18,Uber,travel,AK,chip,38.64
7555,4001290393378995,2026-02-28 05:59:18,Exxon,gas,MT,mobile,78.00
7556,4323781563884325,2026-03-14 15:23:18,McDonalds,food,TX,mobile,97.50
7557,4241933188963633,2026-03-09 11:59:18,Apple,electronics,NC,swipe,2621.57
7558,4602821529768867,2026-03-01 00:53:18,Apple,electronics,ID,chip,34.83
7559,4295126570768503,2026-03-06 11:07:18,Kroger,grocery,OR,mobile,205.42
7560,4526477790583880,2026-03-17 07:31:18,Amazon,retail,MS,mobile,264.98
7561,4540105088945918,2026-03-19 17:14:18,Netflix,subscription,KS,online,32.50
7562,4078753382560555,2026-03-02 16:17:18,BestBuy,electronics,AL,online,494.56
7563,4691490145788080,2026-03-01 13:55:18,Delta,travel,KY,online,51.45
7564,4201218643922214,2026-02-21 22:06:18,Uber,travel,MN,mobile,366.05
7565,4366112939639514,2026-03-19 02:14:18,Delta,travel,AK,mobile,73.87
7566,4046649732226409,2026-02-26 15:34:18,Nike,clothing,VT,online,32.73
7567,4885288237272990,2026-03-08 17:50:18,Starbucks,food,NE,mobile,97.50
7568,4856151602486894,2026-02-20 18:14:18,CVS,pharmacy,KS,online,3.29
7569,4856151602486894,2026-02-20 18:14:30,CVS,pharmacy,KS,online,4.42
7570,4856151602486894,2026-02-20 18:15:18,Apple,electronics,KS,online,941.97
7571,4560312742786147,2026-03-05 01:47:18,Nike,clothing,AZ,mobile,75.49
7572,4242300972075045,2026-03-04 16:05:18,Amazon,retail,KS,mobile,56.34
7573,4508256487509751,2026-02-21 05:30:18,Shell,gas,RI,swipe,78.00
7574,4918106887813710,2026-03-20 20:09:18,CVS,pharmacy,OH,mobile,18.48
7575,4752794290679547,2026-02-28 18:18:18,Starbucks,food,NM,chip,128.50
7576,4428932801056585,2026-03-20 06:20:18,Nike,clothing,OH,swipe,60.20
7577,4283106895833532,2026-02-25 05:15:18,Exxon,gas,WV,online,64.39
7578,4543360902438380,2026-02-22 11:42:18,BestBuy,electronics,VT,chip,231.86
7579,4909085764649660,2026-03-05 21:15:18,Target,retail,CA,swipe,33.56
7580,4348086350575884,2026-03-15 16:13:18,Starbucks,food,AZ,online,97.50
7581,4458672555963476,2026-03-15 12:31:18,Delta,travel,CA,online,36.63
7582,4117865804921268,2026-03-07 15:07:18,Walmart,retail,NY,mobile,14.33
7583,4668218583318901,2026-03-15 20:29:18,Target,retail,IL,swipe,259.61
7584,4690791733753285,2026-03-10 16:23:18,Exxon,gas,MT,swipe,71.39
7585,4774437620689600,2026-03-17 05:11:18,Starbucks,food,MS,swipe,97.50
7586,4116616665220748,2026-03-02 00:09:18,Exxon,gas,VT,swipe,11.00
7587,4348086350575884,2026-03-17 12:20:18,CVS,pharmacy,AZ,mobile,130.00
7588,4487359521825944,2026-03-05 19:08:18,Kroger,grocery,NH,online,54.85
7589,4359903280926470,2026-03-22 11:38:18,Uber,travel,MN,online,287.43
7590,4771327622008763,2026-02-23 15:02:18,Nike,clothing,LA,mobile,132.01
7591,4150489711460781,2026-03-14 11:06:18,CVS,pharmacy,LA,chip,24.37
7592,4324557788921636,2026-02-26 06:16:18,BestBuy,electronics,AL,mobile,33.86
7593,4516577509794967,2026-02-27 20:08:18,Uber,travel,IL,swipe,505.90
7594,4752365828550557,2026-03-02 09:29:18,Target,retail,SC,online,316.99
7595,4294430137116342,2026-02-24 06:25:18,Uber,travel,NV,swipe,147.76
7596,4969495631640517,2026-03-17 13:13:18,Exxon,gas,NJ,online,28.81
7597,4622673188331267,2026-03-11 17:54:18,Kroger,grocery,NH,chip,70.30
7598,4298037494273595,2026-02-26 03:47:18,Target,retail,SC,swipe,28.75
7599,4823852976408067,2026-03-04 20:56:18,McDonalds,food,LA,swipe,97.50
7600,4473513420853330,2026-03-06 18:13:18,Starbucks,food,IL,swipe,62.65
7601,4486737825509217,2026-02-25 11:14:18,Walmart,retail,ME,online,18.99
7602,4063326524211549,2026-02-22 13:02:18,Kroger,grocery,WA,online,4.11
7603,4063326524211549,2026-02-22 13:03:18,Apple,electronics,WA,online,790.18
7604,4789755998268631,2026-03-22 09:56:18,Exxon,gas,CT,online,78.00
7605,4783331727433110,2026-03-12 08:23:18,Exxon,gas,PA,chip,78.00
7606,4565082150942990,2026-03-12 08:54:18,Netflix,subscription,OK,swipe,32.50
7607,4065041381616761,2026-03-12 10:12:18,Shell,gas,CA,chip,47.10
7608,4487172894141375,2026-03-11 22:50:18,Exxon,gas,NM,online,40.29
7609,4130718559022431,2026-03-21 03:12:18,Apple,electronics,OR,online,144.00
7610,4323781563884325,2026-03-18 16:51:18,Uber,travel,TX,chip,160.30
7611,4487059853047308,2026-03-18 12:53:18,McDonalds,food,ND,online,116.34
7612,4336678307140489,2026-03-10 11:07:18,Uber,travel,AL,swipe,11.06
7613,4096124219335733,2026-03-12 22:21:18,McDonalds,food,AZ,online,61.59
7614,4096124219335733,2026-03-12 22:21:22,McDonalds,food,AZ,online,61.59
7615,4096124219335733,2026-03-12 22:21:26,McDonalds,food,AZ,online,61.59
7616,4338092435039858,2026-03-08 11:29:18,Starbucks,food,VT,swipe,11.20
7617,4669097097446318,2026-02-26 11:49:18,Uber,travel,SC,chip,146.04
7618,4452118197640497,2026-03-09 22:15:18,McDonalds,food,FL,online,127.64
7619,4785962338552160,2026-03-03 16:37:18,Target,retail,FL,chip,90.42
7620,4841908540557119,2026-03-06 21:25:18,Starbucks,food,CO,online,36.87
7621,4346446729853927,2026-02-28 00:07:18,Amazon,retail,ND,mobile,134.26
7622,4715534569445235,2026-03-21 13:54:18,McDonalds,food,WV,chip,39.83
7623,4012730215246970,2026-03-11 14:32:18,Delta,travel,IN,swipe,16.45
7624,4580394264311359,2026-03-10 20:39:18,Exxon,gas,OH,swipe,54.04
7625,4109581393510703,2026-03-10 09:23:18,Kroger,grocery,NJ,online,261.31
7626,4961542061217589,2026-03-13 06:59:18,Netflix,subscription,MD,chip,22.91
7627,4632208751127468,2026-02-21 10:14:18,Nike,clothing,CT,mobile,267.75
7628,4294144106609600,2026-03-18 14:03:18,CVS,pharmacy,NY,swipe,171.19
7629,4981592844014863,2026-03-21 13:36:18,Exxon,gas,VA,chip,78.00
7630,4767639744902786,2026-02-27 23:06:18,McDonalds,food,PA,chip,126.32
7631,4190987568118760,2026-02-21 11:36:18,Kroger,grocery,IN,online,35.63
7632,4520245972565056,2026-03-07 15:06:18,Exxon,gas,HI,online,17.68
7633,4651569720209731,2026-03-07 21:15:18,Walmart,retail,LA,swipe,246.89
7634,4451114275670046,2026-03-08 21:32:18,Apple,electronics,NM,online,31.86
7635,4793845523270436,2026-02-26 13:35:18,CVS,pharmacy,ME,chip,29.04
7636,4268650525932351,2026-03-20 19:47:18,Uber,travel,MN,mobile,119.73
7637,4225292260667413,2026-02-22 13:59:18,Shell,gas,MO,online,78.00
7638,4253775785290559,2026-03-13 19:14:18,Target,retail,AK,mobile,216.94
7639,4696710299962960,2026-03-17 12:33:18,BestBuy,electronics,OR,mobile,230.95
7640,4116495291921651,2026-03-02 01:17:18,Uber,travel,CO,chip,157.10
7641,4917510285518236,2026-03-19 22:53:18,Apple,electronics,SD,chip,502.44
7642,4029391346921107,2026-03-07 01:17:18,Starbucks,food,OH,online,17.64
7643,4723498564751010,2026-03-18 02:34:18,McDonalds,food,AK,swipe,16.86
7644,4458846862094250,2026-03-21 09:38:18,Amazon,retail,HI,online,325.00
7645,4959612605060521,2026-03-16 02:36:18,McDonalds,food,DE,mobile,27.31
7646,4135887287668272,2026-03-21 05:08:18,Amazon,retail,ID,online,94.30
7647,4135887287668272,2026-03-21 05:08:22,Amazon,retail,ID,online,94.30
7648,4290914626125858,2026-02-26 08:54:18,Exxon,gas,DE,mobile,66.28
7649,4070204724162239,2026-03-20 21:09:18,Starbucks,food,WV,online,97.50
7650,4905917134916267,2026-03-01 06:09:18,McDonalds,food,CT,online,130.35
7651,4180914317448728,2026-02-25 12:42:18,Exxon,gas,IA,mobile,48.89
7652,4091444303002821,2026-02-23 06:45:18,Apple,electronics,WV,online,130.69
7653,4961042310857973,2026-03-05 03:45:18,Apple,electronics,AZ,online,38.20
7654,4419260709492904,2026-03-09 13:08:18,BestBuy,electronics,DE,chip,363.26
7655,4117865804921268,2026-02-24 11:08:18,Walmart,retail,NY,chip,24.92
7656,4414375796479327,2026-02-28 05:23:18,Starbucks,food,GA,mobile,97.50
7657,4269603492659942,2026-03-01 09:07:18,CVS,pharmacy,WY,online,26.96
7658,4801086763943733,2026-03-16 23:25:18,Amazon,retail,ND,chip,179.39
7659,4755766700586633,2026-02-28 17:16:18,Nike,clothing,AK,swipe,157.02
7660,4877324096438002,2026-03-10 13:24:18,Starbucks,food,CA,swipe,122.13
7661,4853014896883069,2026-02-24 05:11:18,Kroger,grocery,UT,online,195.00
7662,4696710299962960,2026-02-26 22:29:18,Nike,clothing,OR,online,195.00
7663,4194192914048283,2026-03-12 02:10:18,McDonalds,food,MD,mobile,97.50
7664,4326684553715226,2026-02-21 11:01:18,Target,retail,SD,online,15.46
7665,4048775956433784,2026-03-09 04:15:18,Nike,clothing,IN,mobile,68.13
7666,4743998234639533,2026-02-20 19:05:18,Apple,electronics,OH,online,316.47
7667,4705356791507591,2026-03-18 17:01:18,McDonalds,food,OR,swipe,97.50
7668,4268650525932351,2026-03-05 04:53:18,McDonalds,food,MN,mobile,46.02
7669,4640089960103006,2026-03-18 00:23:18,CVS,pharmacy,TN,swipe,24.65
7670,4264653079074386,2026-03-10 21:59:18,Kroger,grocery,AL,chip,230.53
7671,4334591257556016,2026-02-26 05:48:18,Netflix,subscription,KY,online,32.50
7672,4273807853803515,2026-03-18 22:12:18,Uber,travel,VT,online,64.04
7673,4840208425141383,2026-02-27 15:32:18,Exxon,gas,TN,online,1.28
7674,4840208425141383,2026-02-27 15:32:30,Exxon,gas,TN,online,1.24
7675,4840208425141383,2026-02-27 15:32:42,Exxon,gas,TN,online,1.68
7676,4840208425141383,2026-02-27 15:33:18,Apple,electronics,TN,online,1026.23
7677,4524658458168671,2026-02-24 20:27:18,McDonalds,food,NV,mobile,17.15
7678,4664012383925319,2026-03-06 06:33:18,Uber,travel,IN,swipe,32.72
7679,4920830482292322,2026-03-14 14:24:18,Target,retail,CT,online,86.26
7680,4344101372301293,2026-03-11 15:20:18,Apple,electronics,VA,mobile,37.67
7681,4537779516481266,2026-02-21 18:08:18,Nike,clothing,WI,online,195.00
7682,4625646592509564,2026-03-13 09:21:18,Kroger,grocery,AR,mobile,23.76
7683,4303459687634600,2026-03-01 05:17:18,Netflix,subscription,OK,mobile,32.50
7684,4862198303610924,2026-02-23 07:51:18,Amazon,retail,KY,mobile,29.24
7685,4499117150619832,2026-03-18 21:04:18,Shell,gas,MA,online,100.81
7686,4020691511755977,2026-02-23 23:59:18,Amazon,retail,AZ,chip,171.55
7687,4152579410454716,2026-03-19 12:49:18,Netflix,subscription,TN,online,32.50
7688,4994175822454256,2026-03-20 21:18:18,Delta,travel,MS,online,129.62
7689,4836908383631734,2026-03-19 06:34:18,Apple,electronics,IA,chip,29.10
7690,4270937866208628,2026-03-21 11:10:18,BestBuy,electronics,MT,chip,280.07
7691,4771327622008763,2026-03-10 17:22:18,Shell,gas,LA,chip,78.00
7692,4486704557115018,2026-03-03 07:12:18,Delta,travel,MA,online,15.30
7693,4949091340284614,2026-03-17 22:46:18,Exxon,gas,LA,online,78.00
7694,4019633530337710,2026-02-25 01:32:18,Netflix,subscription,OH,swipe,22.29
7695,4786512533107327,2026-03-06 06:00:18,Walmart,retail,WV,swipe,32.70
7696,4938724108779570,2026-03-06 03:34:18,Shell,gas,MD,mobile,78.00
7697,4344101372301293,2026-03-10 18:57:18,Exxon,gas,VA,online,24.12
7698,4109185442187675,2026-02-23 17:17:18,Walmart,retail,OR,mobile,275.69
7699,4175730695539926,2026-03-16 07:15:18,Apple,electronics,WV,chip,498.17
7700,4876260530174728,2026-03-01 08:31:18,Exxon,gas,NM,swipe,78.00
7701,4248148676373258,2026-03-16 22:06:18,Starbucks,food,UT,online,33.10
7702,4861416894460010,2026-02-25 11:23:18,Delta,travel,WA,mobile,128.10
7703,4936019929548837,2026-03-13 23:23:18,Exxon,gas,PA,mobile,78.00
7704,4114525475035730,2026-02-25 11:46:18,Apple,electronics,VT,online,465.52
7705,4230125006963240,2026-02-24 00:54:18,Walmart,retail,CA,swipe,27.97
7706,4039070394340161,2026-03-20 23:52:18,Shell,gas,AZ,online,80.22
7707,4923376673370983,2026-03-06 04:42:18,Delta,travel,NM,swipe,194.75
7708,4437553721351044,2026-03-09 08:57:18,Delta,travel,VA,chip,74.36
7709,4610075968951572,2026-03-14 22:32:18,Target,retail,AK,online,99.29
7710,4919614775322154,2026-03-17 12:41:18,Walmart,retail,TN,chip,18.33
7711,4487059853047308,2026-03-11 20:52:18,BestBuy,electronics,ND,mobile,42.71
7712,4249486205530604,2026-02-25 02:15:18,Delta,travel,MT,mobile,121.96
7713,4430712040125950,2026-03-22 02:34:18,McDonalds,food,NH,mobile,91.39
7714,4305019083173246,2026-03-20 18:37:18,Amazon,retail,MS,mobile,15.90
7715,4902368245987619,2026-03-21 06:35:18,Amazon,retail,PA,swipe,97.65
7716,4902368245987619,2026-03-21 06:35:22,Amazon,retail,PA,swipe,97.65
7717,4528553658705822,2026-03-21 05:22:18,McDonalds,food,HI,online,93.01
7718,4586696120531264,2026-02-27 08:08:18,Nike,clothing,AK,swipe,95.86
7719,4857053425921802,2026-02-27 11:17:18,Exxon,gas,AZ,swipe,45.69
7720,4526268472475943,2026-02-26 21:41:18,Amazon,retail,DE,chip,36.56
7721,4611748615589835,2026-03-05 07:13:18,Starbucks,food,MO,chip,36.32
7722,4130718559022431,2026-03-16 20:16:18,Netflix,subscription,OR,chip,32.50
7723,4439171137192062,2026-02-24 01:10:18,CVS,pharmacy,NJ,swipe,94.93
7724,4441684916202745,2026-03-16 12:57:18,Starbucks,food,WV,online,27.89
7725,4434984886484752,2026-03-12 11:39:18,BestBuy,electronics,MD,online,33.36
7726,4485959073851288,2026-03-20 05:03:18,Amazon,retail,RI,mobile,19.37
7727,4467801602870589,2026-03-02 21:29:18,Kroger,grocery,CO,chip,102.15
7728,4520245972565056,2026-03-02 09:52:18,Target,retail,HI,chip,12.61
7729,4037851852701583,2026-03-12 09:02:18,Apple,electronics,AR,chip,20.90
7730,4417349538406569,2026-02-20 23:14:18,Nike,clothing,KY,chip,129.43
7731,4910851734011941,2026-03-14 11:31:18,Kroger,grocery,MS,swipe,162.79
7732,4712404391843035,2026-03-04 21:48:18,Nike,clothing,KY,mobile,29.33
7733,4317379729900831,2026-03-20 03:38:18,Starbucks,food,CA,mobile,26.20
7734,4612460509502537,2026-02-24 18:39:18,Exxon,gas,MD,chip,21.88
7735,4743388633596523,2026-03-08 10:26:18,Uber,travel,NC,mobile,274.99
7736,4685556293419618,2026-03-06 13:35:18,BestBuy,electronics,MS,swipe,421.06
7737,4436121742113770,2026-03-16 00:00:18,Apple,electronics,MS,swipe,115.77
7738,4594528277895676,2026-03-03 05:44:18,Apple,electronics,HI,online,28.65
7739,4663475329249528,2026-03-08 07:43:18,Delta,travel,KY,chip,18.83
7740,4458672555963476,2026-03-20 21:57:18,McDonalds,food,CA,mobile,11.28
7741,4452293122881847,2026-03-02 14:53:18,Kroger,grocery,NV,chip,109.10
7742,4156173801921802,2026-03-17 06:59:18,Nike,clothing,NH,chip,1398.08
7743,4173853092777643,2026-03-05 05:48:18,Kroger,grocery,ND,online,195.00
7744,4076650665625880,2026-02-27 04:24:18,Apple,electronics,MI,chip,454.35
7745,4876338183061113,2026-03-01 08:22:18,Uber,travel,WA,online,141.23
7746,4182851884319964,2026-03-14 11:55:18,BestBuy,electronics,NV,chip,122.38
7747,4180679000554678,2026-02-25 15:20:18,Nike,clothing,SC,online,153.55
7748,4182041542986780,2026-03-04 13:34:18,McDonalds,food,AR,swipe,97.50
7749,4078635161413436,2026-03-14 21:34:18,Apple,electronics,WI,chip,22.82
7750,4743998234639533,2026-03-05 21:13:18,BestBuy,electronics,OH,swipe,330.75
7751,4613903951982945,2026-03-20 23:10:18,CVS,pharmacy,ME,mobile,88.81
7752,4279567147610175,2026-03-09 14:32:18,McDonalds,food,ME,swipe,121.21
7753,4420035143000889,2026-02-28 17:06:18,Uber,travel,MA,swipe,112.62
7754,4877324096438002,2026-02-26 04:37:18,Shell,gas,CA,mobile,78.00
7755,4949344026226574,2026-03-07 23:20:18,Uber,travel,MI,mobile,92.22
7756,4666737102389098,2026-03-15 15:26:18,Exxon,gas,IN,online,2.47
7757,4666737102389098,2026-03-15 15:27:18,Apple,electronics,IN,online,1099.74
7758,4819902805303709,2026-02-28 02:30:18,Exxon,gas,ME,mobile,78.00
7759,4885301721382282,2026-02-21 12:22:18,Target,retail,HI,chip,152.45
7760,4008270432856883,2026-03-15 15:47:18,Exxon,gas,MA,mobile,78.00
7761,4599914096462972,2026-02-25 08:35:18,BestBuy,electronics,PA,chip,59.18
7762,4729599565877204,2026-03-09 22:10:18,Target,retail,ID,online,17.64
7763,4241933188963633,2026-02-24 01:57:18,Nike,clothing,NC,chip,14.80
7764,4514486511552560,2026-03-05 06:00:18,Walmart,retail,RI,online,9.95
7765,4174364192330858,2026-02-22 15:20:18,CVS,pharmacy,ME,mobile,19.02
7766,4298037494273595,2026-02-22 21:16:18,Walmart,retail,SC,online,15.96
7767,4003284019973114,2026-03-12 12:29:18,Shell,gas,MO,mobile,78.00
7768,4836627644592321,2026-03-22 15:29:18,Kroger,grocery,CO,swipe,48.79
7769,4139963020815377,2026-03-18 20:06:18,BestBuy,electronics,MS,online,77.22
7770,4019189026884473,2026-03-12 19:56:18,Exxon,gas,IA,chip,81.82
7771,4743932557470983,2026-03-18 18:39:18,Netflix,subscription,MN,mobile,13.24
7772,4380233263290446,2026-03-17 04:57:18,Uber,travel,NV,online,154.15
7773,4638066176586563,2026-03-19 09:06:18,CVS,pharmacy,PA,swipe,45.29
7774,4488841599372010,2026-03-15 06:58:18,Nike,clothing,WA,online,195.00
7775,4870842693564395,2026-03-13 15:56:18,BestBuy,electronics,MO,chip,31.43
7776,4383369208323918,2026-03-07 04:52:18,Starbucks,food,CT,chip,123.12
7777,4670225223022047,2026-03-05 07:05:18,Uber,travel,MS,swipe,300.88
7778,4682846889157418,2026-02-25 06:17:18,Shell,gas,MD,swipe,17.84
7779,4363290223146498,2026-03-11 15:30:18,Delta,travel,NC,online,55.81
7780,4100867509472418,2026-02-22 14:38:18,BestBuy,electronics,CO,chip,50.78
7781,4150696362098016,2026-03-20 23:01:18,CVS,pharmacy,NJ,chip,145.47
7782,4991634746462805,2026-03-14 09:49:18,Amazon,retail,KS,online,276.15
7783,4991634746462805,2026-03-14 09:49:28,Amazon,retail,KS,online,240.37
7784,4991634746462805,2026-03-14 09:49:38,Amazon,retail,KS,online,283.64
7785,4991634746462805,2026-03-14 09:49:48,Amazon,retail,KS,online,208.21
7786,4991634746462805,2026-03-14 09:49:58,Amazon,retail,KS,online,247.24
7787,4991634746462805,2026-03-14 09:50:08,Amazon,retail,KS,online,246.01
7788,4215875437558672,2026-03-05 23:11:18,Target,retail,WA,chip,29.24
7789,4697531488074150,2026-03-12 15:29:18,Exxon,gas,MD,chip,114.06
7790,4004538774731877,2026-03-10 04:10:18,McDonalds,food,CT,swipe,97.50
7791,4743388633596523,2026-03-12 03:53:18,Walmart,retail,NC,mobile,276.67
7792,4538811896012439,2026-03-09 05:45:18,Nike,clothing,ME,mobile,29.78
7793,4106511478974413,2026-02-21 04:27:18,Amazon,retail,ME,chip,38.79
7794,4273807853803515,2026-02-23 23:11:18,Amazon,retail,VT,chip,140.46
7795,4092357179021234,2026-02-24 21:53:18,Starbucks,food,UT,swipe,9.88
7796,4625646592509564,2026-03-13 21:36:18,Exxon,gas,AR,mobile,23.36
7797,4548120760679772,2026-02-23 12:57:18,BestBuy,electronics,OK,swipe,82.86
7798,4233091235104347,2026-02-25 20:14:18,Starbucks,food,NH,mobile,97.50
7799,4685133174110439,2026-03-17 00:46:18,Kroger,grocery,MA,chip,195.00
7800,4185221042637568,2026-03-05 14:54:18,Delta,travel,NJ,online,330.98
7801,4331241936206759,2026-03-05 17:21:18,Exxon,gas,NH,swipe,72.81
7802,4934113114804139,2026-03-01 02:00:18,Delta,travel,OR,swipe,127.44
7803,4611748615589835,2026-03-06 18:28:18,Amazon,retail,MO,online,146.58
7804,4565082150942990,2026-02-25 05:01:18,Walmart,retail,OK,mobile,214.20
7805,4347088393987615,2026-03-04 17:09:18,Shell,gas,TN,chip,56.79
7806,4326731676459188,2026-03-05 23:43:18,Exxon,gas,RI,mobile,10.36
7807,4451187786005332,2026-03-17 07:32:18,McDonalds,food,VT,online,97.50
7808,4487267792393087,2026-03-20 04:50:18,BestBuy,electronics,WY,chip,404.03
7809,4052137666780845,2026-02-24 20:36:18,Target,retail,AK,online,142.81
7810,4696710299962960,2026-03-21 16:47:18,Shell,gas,OR,mobile,78.00
7811,4064271655927303,2026-03-11 11:09:18,Starbucks,food,KY,mobile,97.50
7812,4691507801360268,2026-02-25 07:31:18,Exxon,gas,FL,online,15.85
7813,4935664270937618,2026-02-28 01:01:18,Apple,electronics,MI,swipe,127.47
7814,4776544943260118,2026-03-01 17:08:18,Netflix,subscription,WI,online,32.50
7815,4744609607299070,2026-02-23 10:53:18,Exxon,gas,WI,online,78.00
